Time,Dun Laoghaire @ Peoples Park Pedestrian,Dun Laoghaire @ Peoples Park Peds IN,Dun Laoghaire @ Peoples Park Peds OUT,Dun Laoghaire @ Seapoint Beach Pedestrian,Dun Laoghaire @ Seapoint Beach Peds IN,Dun Laoghaire @ Seapoint Beach Peds OUT,Dun Laoghaire @ York Road Pedestrian,Dun Laoghaire @ York Road Peds IN,Dun Laoghaire @ York Road Peds OUT,Glenageary Pedestrian,Glenageary Peds IN,Glenageary Peds OUT,Rock Road Park - New Counter Pedestrian,Rock Road Park - New Counter Peds IN,Rock Road Park - New Counter Peds OUT,Wyattville Rd - Bicycles Towards N11 Pedestrian,Wyattville Rd - Bicycles Towards N11 Pedestrian IN,Wyattville Rd - Bicycles Towards N11 Pedestrian OUT,Wyattville Rd At Park Gates Pedestrian,Wyattville Rd At Park Gates Peds IN,Wyattville Rd At Park Gates Peds OUT,Wyattville Road At Steps Pedestrian,Wyattville Road At Steps Peds IN,Wyattville Road At Steps Peds OUT
"Aug 11, 2023 1:00 PM",299,172,127,59,36,23,53,28,25,,,,179,73,106,,,,69,39,30,,,
"Aug 11, 2023 2:00 PM",318,151,167,48,23,25,38,16,22,,,,277,131,146,,,,76,39,37,,,
"Aug 11, 2023 3:00 PM",283,155,128,58,21,37,52,23,29,,,,288,166,122,,,,77,40,37,,,
"Aug 11, 2023 4:00 PM",340,182,158,55,34,21,36,12,24,,,,396,176,220,,,,67,37,30,,,
"Aug 11, 2023 5:00 PM",253,122,131,62,36,26,66,43,23,,,,125,50,75,,,,57,32,25,,,
"Aug 11, 2023 6:00 PM",293,136,157,91,56,35,66,32,34,,,,130,51,79,,,,76,41,35,,,
"Aug 11, 2023 7:00 PM",308,160,148,74,44,30,41,21,20,,,,99,52,47,,,,76,34,42,,,
"Aug 11, 2023 8:00 PM",246,136,110,47,21,26,58,30,28,,,,67,28,39,,,,41,24,17,,,
"Aug 11, 2023 9:00 PM",161,79,82,27,8,19,25,4,21,,,,39,27,12,,,,36,17,19,,,
"Aug 11, 2023 10:00 PM",43,19,24,2,1,1,18,4,14,,,,53,17,36,,,,22,8,14,,,
"Aug 11, 2023 11:00 PM",17,9,8,8,6,2,5,2,3,,,,24,9,15,,,,6,2,4,,,
"Aug 12, 2023 12:00 AM",2,2,0,1,0,1,7,1,6,,,,7,4,3,,,,13,8,5,,,
"Aug 12, 2023 1:00 AM",2,0,2,2,0,2,8,0,8,,,,5,1,4,,,,12,7,5,,,
"Aug 12, 2023 2:00 AM",0,0,0,0,0,0,0,0,0,,,,2,0,2,,,,7,1,6,,,
"Aug 12, 2023 3:00 AM",2,2,0,0,0,0,0,0,0,,,,11,5,6,,,,6,3,3,,,
"Aug 12, 2023 4:00 AM",0,0,0,0,0,0,0,0,0,,,,1,0,1,,,,3,2,1,,,
"Aug 12, 2023 5:00 AM",12,10,2,2,2,0,3,3,0,,,,7,4,3,,,,5,5,0,,,
"Aug 12, 2023 6:00 AM",25,11,14,2,1,1,3,3,0,,,,13,7,6,,,,5,0,5,,,
"Aug 12, 2023 7:00 AM",61,31,30,18,8,10,13,8,5,,,,43,25,18,,,,10,7,3,,,
"Aug 12, 2023 8:00 AM",98,47,51,37,20,17,28,10,18,,,,73,50,23,,,,29,15,14,,,
"Aug 12, 2023 9:00 AM",202,104,98,49,34,15,46,24,22,,,,121,57,64,,,,38,15,23,,,
"Aug 12, 2023 10:00 AM",210,125,85,101,49,52,54,28,26,,,,123,75,48,,,,58,35,23,,,
"Aug 12, 2023 11:00 AM",296,190,106,74,50,24,65,50,15,,,,152,78,74,,,,45,20,25,,,
"Aug 12, 2023 12:00 PM",293,156,137,70,36,34,54,27,27,,,,228,123,105,,,,68,27,41,,,
"Aug 12, 2023 1:00 PM",281,138,143,50,33,17,48,31,17,,,,218,101,117,,,,43,20,23,,,
"Aug 12, 2023 2:00 PM",304,180,124,64,35,29,49,26,23,,,,189,91,98,,,,57,27,30,,,
"Aug 12, 2023 3:00 PM",385,210,175,78,50,28,71,36,35,,,,106,46,60,,,,52,26,26,,,
"Aug 12, 2023 4:00 PM",442,250,192,87,46,41,81,45,36,,,,170,80,90,,,,75,46,29,,,
"Aug 12, 2023 5:00 PM",318,169,149,49,23,26,44,18,26,,,,117,45,72,,,,57,26,31,,,
"Aug 12, 2023 6:00 PM",201,95,106,35,20,15,47,20,27,,,,73,25,48,,,,58,26,32,,,
"Aug 12, 2023 7:00 PM",192,101,91,32,15,17,25,10,15,,,,43,17,26,,,,55,31,24,,,
"Aug 12, 2023 8:00 PM",156,75,81,24,14,10,25,13,12,,,,65,24,41,,,,42,10,32,,,
"Aug 12, 2023 9:00 PM",105,55,50,19,10,9,34,23,11,,,,98,29,69,,,,39,22,17,,,
"Aug 12, 2023 10:00 PM",45,18,27,10,7,3,21,5,16,,,,102,54,48,,,,19,9,10,,,
"Aug 12, 2023 11:00 PM",16,7,9,9,3,6,4,4,0,,,,181,66,115,,,,13,7,6,,,
"Aug 13, 2023 12:00 AM",1,1,0,0,0,0,2,0,2,,,,22,6,16,,,,47,30,17,,,
"Aug 13, 2023 1:00 AM",3,0,3,0,0,0,1,1,0,,,,6,2,4,,,,18,5,13,,,
"Aug 13, 2023 2:00 AM",6,4,2,3,2,1,1,1,0,,,,0,0,0,,,,10,8,2,,,
"Aug 13, 2023 3:00 AM",2,2,0,0,0,0,2,0,2,,,,0,0,0,,,,3,2,1,,,
"Aug 13, 2023 4:00 AM",1,1,0,3,0,3,1,0,1,,,,1,1,0,,,,2,1,1,,,
"Aug 13, 2023 5:00 AM",2,0,2,0,0,0,4,2,2,,,,14,8,6,,,,2,2,0,,,
"Aug 13, 2023 6:00 AM",17,8,9,4,1,3,2,0,2,,,,22,10,12,,,,4,1,3,,,
"Aug 13, 2023 7:00 AM",32,18,14,16,7,9,10,7,3,,,,46,24,22,,,,10,4,6,,,
"Aug 13, 2023 8:00 AM",129,71,58,34,21,13,31,14,17,,,,118,52,66,,,,22,10,12,,,
"Aug 13, 2023 9:00 AM",216,116,100,65,43,22,55,37,18,,,,164,79,85,,,,35,19,16,,,
"Aug 13, 2023 10:00 AM",342,199,143,97,53,44,72,53,19,,,,238,124,114,,,,51,26,25,,,
"Aug 13, 2023 11:00 AM",542,304,238,134,62,72,96,58,38,,,,235,127,108,,,,76,45,31,,,
"Aug 13, 2023 12:00 PM",677,390,287,106,56,50,79,47,32,,,,210,122,88,,,,126,86,40,,,
"Aug 13, 2023 1:00 PM",614,332,282,134,66,68,97,53,44,,,,248,124,124,,,,76,49,27,,,
"Aug 13, 2023 2:00 PM",604,321,283,82,45,37,67,35,32,,,,284,118,166,,,,74,40,34,,,
"Aug 13, 2023 3:00 PM",676,348,328,98,61,37,71,38,33,,,,373,135,238,,,,57,29,28,,,
"Aug 13, 2023 4:00 PM",650,341,309,79,34,45,84,54,30,,,,436,166,270,,,,72,48,24,,,
"Aug 13, 2023 5:00 PM",475,240,235,68,21,47,81,30,51,,,,107,52,55,,,,58,33,25,,,
"Aug 13, 2023 6:00 PM",281,150,131,73,35,38,42,15,27,,,,141,45,96,,,,55,31,24,,,
"Aug 13, 2023 7:00 PM",175,81,94,45,19,26,34,17,17,,,,129,71,58,,,,37,20,17,,,
"Aug 13, 2023 8:00 PM",169,85,84,38,16,22,25,9,16,,,,93,36,57,,,,45,27,18,,,
"Aug 13, 2023 9:00 PM",135,66,69,27,14,13,42,26,16,,,,123,57,66,,,,40,20,20,,,
"Aug 13, 2023 10:00 PM",51,35,16,10,1,9,13,8,5,,,,307,95,212,,,,19,13,6,,,
"Aug 13, 2023 11:00 PM",13,10,3,2,2,0,3,0,3,,,,83,35,48,,,,21,5,16,,,
"Aug 14, 2023 12:00 AM",0,0,0,0,0,0,2,0,2,,,,108,45,63,,,,7,4,3,,,
"Aug 14, 2023 1:00 AM",3,0,3,2,0,2,0,0,0,,,,77,34,43,,,,4,2,2,,,
"Aug 14, 2023 2:00 AM",3,1,2,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,
"Aug 14, 2023 3:00 AM",0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,
"Aug 14, 2023 4:00 AM",0,0,0,1,1,0,0,0,0,,,,0,0,0,,,,2,2,0,,,
"Aug 14, 2023 5:00 AM",9,2,7,0,0,0,0,0,0,,,,8,5,3,,,,0,0,0,,,
"Aug 14, 2023 6:00 AM",32,14,18,8,4,4,7,7,0,,,,31,16,15,,,,10,3,7,,,
"Aug 14, 2023 7:00 AM",72,40,32,14,7,7,14,9,5,,,,184,82,102,,,,27,15,12,,,
"Aug 14, 2023 8:00 AM",102,55,47,22,10,12,27,12,15,,,,125,60,65,,,,35,15,20,,,
"Aug 14, 2023 9:00 AM",77,37,40,20,13,7,15,10,5,,,,128,63,65,,,,38,16,22,,,
"Aug 14, 2023 10:00 AM",100,55,45,30,20,10,25,18,7,,,,101,57,44,,,,24,12,12,,,
"Aug 14, 2023 11:00 AM",180,108,72,41,18,23,22,16,6,,,,111,52,59,,,,34,15,19,,,
"Aug 14, 2023 12:00 PM",204,104,100,53,35,18,39,23,16,,,,165,78,87,,,,54,29,25,,,
"Aug 14, 2023 1:00 PM",250,128,122,41,22,19,45,20,25,,,,144,56,88,,,,51,25,26,,,
"Aug 14, 2023 2:00 PM",212,116,96,51,34,17,25,8,17,,,,125,76,49,,,,59,21,38,,,
"Aug 14, 2023 3:00 PM",244,133,111,62,31,31,44,28,16,,,,207,82,125,,,,57,26,31,,,
"Aug 14, 2023 4:00 PM",249,124,125,36,22,14,33,14,19,,,,166,83,83,,,,48,23,25,,,
"Aug 14, 2023 5:00 PM",203,115,88,65,38,27,63,32,31,,,,163,83,80,,,,77,44,33,,,
"Aug 14, 2023 6:00 PM",227,112,115,48,31,17,38,18,20,,,,133,64,69,,,,94,48,46,,,
"Aug 14, 2023 7:00 PM",224,134,90,68,47,21,45,19,26,,,,146,79,67,,,,74,41,33,,,
"Aug 14, 2023 8:00 PM",229,125,104,68,28,40,55,33,22,,,,99,53,46,,,,55,14,41,,,
"Aug 14, 2023 9:00 PM",130,83,47,32,12,20,17,10,7,,,,130,54,76,,,,49,22,27,,,
"Aug 14, 2023 10:00 PM",46,23,23,8,3,5,18,6,12,,,,202,87,115,,,,17,10,7,,,
"Aug 14, 2023 11:00 PM",5,3,2,4,2,2,2,0,2,,,,235,112,123,,,,11,5,6,,,
"Aug 15, 2023 12:00 AM",0,0,0,4,1,3,7,2,5,,,,46,21,25,,,,6,4,2,,,
"Aug 15, 2023 1:00 AM",0,0,0,2,0,2,1,0,1,,,,62,32,30,,,,5,1,4,,,
"Aug 15, 2023 2:00 AM",0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,1,0,1,,,
"Aug 15, 2023 3:00 AM",1,1,0,0,0,0,0,0,0,,,,17,4,13,,,,1,1,0,,,
"Aug 15, 2023 4:00 AM",0,0,0,1,1,0,1,0,1,,,,0,0,0,,,,3,3,0,,,
"Aug 15, 2023 5:00 AM",4,2,2,3,0,3,0,0,0,,,,5,2,3,,,,0,0,0,,,
"Aug 15, 2023 6:00 AM",51,20,31,8,7,1,7,4,3,,,,57,32,25,,,,10,5,5,,,
"Aug 15, 2023 7:00 AM",75,49,26,23,8,15,11,5,6,,,,83,39,44,,,,23,14,9,,,
"Aug 15, 2023 8:00 AM",112,55,57,40,18,22,26,12,14,,,,130,72,58,,,,43,21,22,,,
"Aug 15, 2023 9:00 AM",118,65,53,32,21,11,27,15,12,,,,141,66,75,,,,45,21,24,,,
"Aug 15, 2023 10:00 AM",141,60,81,24,10,14,37,22,15,,,,81,51,30,,,,43,24,19,,,
"Aug 15, 2023 11:00 AM",207,102,105,22,10,12,14,9,5,,,,181,81,100,,,,53,21,32,,,
"Aug 15, 2023 12:00 PM",233,123,110,52,26,26,34,17,17,,,,132,57,75,,,,70,38,32,,,
"Aug 15, 2023 1:00 PM",278,138,140,53,24,29,44,24,20,,,,107,54,53,,,,49,24,25,,,
"Aug 15, 2023 2:00 PM",297,168,129,39,23,16,32,18,14,,,,145,101,44,,,,57,15,42,,,
"Aug 15, 2023 3:00 PM",264,145,119,44,21,23,38,24,14,,,,164,85,79,,,,61,30,31,,,
"Aug 15, 2023 4:00 PM",252,127,125,52,30,22,52,27,25,,,,199,85,114,,,,59,33,26,,,
"Aug 15, 2023 5:00 PM",242,116,126,41,25,16,61,35,26,,,,157,78,79,,,,64,33,31,,,
"Aug 15, 2023 6:00 PM",223,104,119,68,42,26,53,28,25,,,,202,103,99,,,,94,50,44,,,
"Aug 15, 2023 7:00 PM",236,133,103,67,44,23,59,38,21,,,,156,68,88,,,,102,47,55,,,
"Aug 15, 2023 8:00 PM",279,159,120,52,26,26,49,14,35,,,,234,95,139,,,,65,30,35,,,
"Aug 15, 2023 9:00 PM",170,97,73,48,21,27,40,17,23,,,,74,27,47,,,,22,13,9,,,
"Aug 15, 2023 10:00 PM",45,29,16,15,5,10,18,10,8,,,,12,3,9,,,,14,6,8,,,
"Aug 15, 2023 11:00 PM",9,8,1,5,4,1,8,3,5,,,,56,19,37,,,,9,4,5,,,
"Aug 16, 2023 12:00 AM",0,0,0,1,0,1,2,1,1,,,,39,25,14,,,,13,8,5,,,
"Aug 16, 2023 1:00 AM",4,3,1,0,0,0,0,0,0,,,,1,0,1,,,,5,5,0,,,
"Aug 16, 2023 2:00 AM",2,2,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,
"Aug 16, 2023 3:00 AM",1,0,1,0,0,0,0,0,0,,,,1,1,0,,,,0,0,0,,,
"Aug 16, 2023 4:00 AM",0,0,0,1,1,0,0,0,0,,,,5,3,2,,,,2,2,0,,,
"Aug 16, 2023 5:00 AM",14,9,5,2,2,0,0,0,0,,,,9,6,3,,,,5,4,1,,,
"Aug 16, 2023 6:00 AM",47,24,23,8,2,6,7,6,1,,,,25,12,13,,,,9,2,7,,,
"Aug 16, 2023 7:00 AM",85,48,37,33,21,12,19,11,8,,,,102,55,47,,,,23,12,11,,,
"Aug 16, 2023 8:00 AM",114,61,53,34,15,19,39,16,23,,,,147,58,89,,,,38,17,21,,,
"Aug 16, 2023 9:00 AM",97,48,49,28,12,16,25,12,13,,,,104,49,55,,,,39,17,22,,,
"Aug 16, 2023 10:00 AM",177,106,71,33,20,13,28,13,15,,,,84,41,43,,,,46,24,22,,,
"Aug 16, 2023 11:00 AM",256,155,101,45,21,24,31,25,6,,,,141,72,69,,,,40,15,25,,,
"Aug 16, 2023 12:00 PM",318,162,156,50,23,27,46,24,22,,,,154,76,78,,,,58,27,31,,,
"Aug 16, 2023 1:00 PM",281,143,138,51,22,29,53,30,23,,,,110,68,42,,,,65,34,31,,,
"Aug 16, 2023 2:00 PM",225,116,109,47,22,25,25,9,16,,,,102,54,48,,,,61,26,35,,,
"Aug 16, 2023 3:00 PM",300,160,140,52,21,31,38,20,18,,,,137,70,67,,,,70,36,34,,,
"Aug 16, 2023 4:00 PM",216,106,110,56,27,29,33,19,14,,,,249,117,132,,,,75,32,43,,,
"Aug 16, 2023 5:00 PM",186,84,102,51,18,33,47,25,22,,,,322,128,194,,,,73,39,34,,,
"Aug 16, 2023 6:00 PM",233,131,102,60,39,21,58,32,26,,,,230,104,126,,,,97,59,38,,,
"Aug 16, 2023 7:00 PM",237,144,93,57,25,32,43,23,20,,,,141,73,68,,,,80,31,49,,,
"Aug 16, 2023 8:00 PM",270,157,113,34,22,12,30,15,15,,,,130,46,84,,,,33,16,17,,,
"Aug 16, 2023 9:00 PM",159,84,75,38,14,24,44,17,27,,,,40,20,20,,,,29,12,17,,,
"Aug 16, 2023 10:00 PM",44,24,20,10,4,6,16,8,8,,,,92,33,59,,,,32,14,18,,,
"Aug 16, 2023 11:00 PM",7,1,6,6,1,5,7,4,3,,,,24,7,17,,,,6,4,2,,,
"Aug 17, 2023 12:00 AM",0,0,0,3,2,1,4,0,4,,,,50,33,17,,,,10,7,3,,,
"Aug 17, 2023 1:00 AM",5,2,3,1,0,1,0,0,0,,,,1,1,0,,,,3,3,0,,,
"Aug 17, 2023 2:00 AM",2,2,0,0,0,0,0,0,0,,,,0,0,0,,,,1,0,1,,,
"Aug 17, 2023 3:00 AM",0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,
"Aug 17, 2023 4:00 AM",0,0,0,1,1,0,0,0,0,,,,0,0,0,,,,5,4,1,,,
"Aug 17, 2023 5:00 AM",13,3,10,0,0,0,2,1,1,,,,5,4,1,,,,0,0,0,,,
"Aug 17, 2023 6:00 AM",60,30,30,12,4,8,12,8,4,,,,52,29,23,,,,13,5,8,,,
"Aug 17, 2023 7:00 AM",108,55,53,30,15,15,24,7,17,,,,100,49,51,,,,26,15,11,,,
"Aug 17, 2023 8:00 AM",134,70,64,36,13,23,32,14,18,,,,101,45,56,,,,44,22,22,,,
"Aug 17, 2023 9:00 AM",147,77,70,40,22,18,25,13,12,,,,100,62,38,,,,48,19,29,,,
"Aug 17, 2023 10:00 AM",201,126,75,50,28,22,33,20,13,,,,145,50,95,,,,50,28,22,,,
"Aug 17, 2023 11:00 AM",296,169,127,54,28,26,31,14,17,,,,132,69,63,,,,54,27,27,,,
"Aug 17, 2023 12:00 PM",298,156,142,48,33,15,48,26,22,,,,201,106,95,,,,45,32,13,,,
"Aug 17, 2023 1:00 PM",330,188,142,72,36,36,62,31,31,,,,135,80,55,,,,63,31,32,,,
"Aug 17, 2023 2:00 PM",325,174,151,89,59,30,61,18,43,,,,263,148,115,,,,55,31,24,,,
"Aug 17, 2023 3:00 PM",340,190,150,74,42,32,46,25,21,,,,233,84,149,,,,59,37,22,,,
"Aug 17, 2023 4:00 PM",287,123,164,75,30,45,32,19,13,,,,237,87,150,,,,60,32,28,,,
"Aug 17, 2023 5:00 PM",227,104,123,54,20,34,54,28,26,,,,237,80,157,,,,82,41,41,,,
"Aug 17, 2023 6:00 PM",208,115,93,49,32,17,46,24,22,,,,174,82,92,,,,75,38,37,,,
"Aug 17, 2023 7:00 PM",126,63,63,34,15,19,25,15,10,,,,195,78,117,,,,70,39,31,,,
"Aug 17, 2023 8:00 PM",147,83,64,36,18,18,21,7,14,,,,118,48,70,,,,48,19,29,,,
"Aug 17, 2023 9:00 PM",64,37,27,23,12,11,15,5,10,,,,215,81,134,,,,31,11,20,,,
"Aug 17, 2023 10:00 PM",28,12,16,6,4,2,7,1,6,,,,28,6,22,,,,31,11,20,,,
"Aug 17, 2023 11:00 PM",14,8,6,4,3,1,7,4,3,,,,27,8,19,,,,12,5,7,,,
"Aug 18, 2023 12:00 AM",0,0,0,0,0,0,4,1,3,,,,80,49,31,,,,6,6,0,,,
"Aug 18, 2023 1:00 AM",7,6,1,2,2,0,2,1,1,,,,10,3,7,,,,4,2,2,,,
"Aug 18, 2023 2:00 AM",0,0,0,0,0,0,0,0,0,,,,7,1,6,,,,1,0,1,,,
"Aug 18, 2023 3:00 AM",0,0,0,0,0,0,0,0,0,,,,21,4,17,,,,0,0,0,,,
"Aug 18, 2023 4:00 AM",0,0,0,1,1,0,0,0,0,,,,2,2,0,,,,2,2,0,,,
"Aug 18, 2023 5:00 AM",7,2,5,1,1,0,1,1,0,,,,6,4,2,,,,2,1,1,,,
"Aug 18, 2023 6:00 AM",29,14,15,6,3,3,7,5,2,,,,48,20,28,,,,7,2,5,,,
"Aug 18, 2023 7:00 AM",60,37,23,16,7,9,4,1,3,,,,129,69,60,,,,20,10,10,,,
"Aug 18, 2023 8:00 AM",75,47,28,28,12,16,30,15,15,,,,97,33,64,,,,24,10,14,,,
"Aug 18, 2023 9:00 AM",46,21,25,15,5,10,13,6,7,,,,52,24,28,,,,15,7,8,,,
"Aug 18, 2023 10:00 AM",59,39,20,8,4,4,19,6,13,,,,38,11,27,,,,19,5,14,,,
"Aug 18, 2023 11:00 AM",90,62,28,15,3,12,14,7,7,,,,103,27,76,,,,30,17,13,,,
"Aug 18, 2023 12:00 PM",142,79,63,36,20,16,33,14,19,,,,101,48,53,,,,47,27,20,,,
"Aug 18, 2023 1:00 PM",118,65,53,22,12,10,42,28,14,,,,142,56,86,,,,36,17,19,,,
"Aug 18, 2023 2:00 PM",128,66,62,23,17,6,23,12,11,,,,216,78,138,,,,40,23,17,,,
"Aug 18, 2023 3:00 PM",123,60,63,19,11,8,31,11,20,,,,155,49,106,,,,46,29,17,,,
"Aug 18, 2023 4:00 PM",119,59,60,27,10,17,32,20,12,,,,99,43,56,,,,50,20,30,,,
"Aug 18, 2023 5:00 PM",36,19,17,22,8,14,23,12,11,,,,58,15,43,,,,39,16,23,,,
"Aug 18, 2023 6:00 PM",16,6,10,14,7,7,9,6,3,,,,29,12,17,,,,23,12,11,,,
"Aug 18, 2023 7:00 PM",12,8,4,5,2,3,10,1,9,,,,33,24,9,,,,15,10,5,,,
"Aug 18, 2023 8:00 PM",4,3,1,3,2,1,5,1,4,,,,3,2,1,,,,5,1,4,,,
"Aug 18, 2023 9:00 PM",1,0,1,0,0,0,4,1,3,,,,10,6,4,,,,4,1,3,,,
"Aug 18, 2023 10:00 PM",3,0,3,1,0,1,1,0,1,,,,9,4,5,,,,2,0,2,,,
"Aug 18, 2023 11:00 PM",7,1,6,1,0,1,4,4,0,,,,14,4,10,,,,2,2,0,,,
"Aug 19, 2023 12:00 AM",0,0,0,0,0,0,1,0,1,,,,16,7,9,,,,2,2,0,,,
"Aug 19, 2023 1:00 AM",5,4,1,2,0,2,0,0,0,,,,0,0,0,,,,4,2,2,,,
"Aug 19, 2023 2:00 AM",2,0,2,0,0,0,0,0,0,,,,4,3,1,,,,0,0,0,,,
"Aug 19, 2023 3:00 AM",1,1,0,1,0,1,0,0,0,,,,1,0,1,,,,1,1,0,,,
"Aug 19, 2023 4:00 AM",0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,3,2,1,,,
"Aug 19, 2023 5:00 AM",2,2,0,4,3,1,1,1,0,,,,4,3,1,,,,0,0,0,,,
"Aug 19, 2023 6:00 AM",12,2,10,2,2,0,2,1,1,,,,12,8,4,,,,3,0,3,,,
"Aug 19, 2023 7:00 AM",37,21,16,12,7,5,8,4,4,,,,25,11,14,,,,11,4,7,,,
"Aug 19, 2023 8:00 AM",84,53,31,22,14,8,36,15,21,,,,55,37,18,,,,28,13,15,,,
"Aug 19, 2023 9:00 AM",160,94,66,48,27,21,40,18,22,,,,142,71,71,,,,31,15,16,,,
"Aug 19, 2023 10:00 AM",263,152,111,63,31,32,42,24,18,,,,137,61,76,,,,41,23,18,,,
"Aug 19, 2023 11:00 AM",336,189,147,92,58,34,69,48,21,,,,155,99,56,,,,53,30,23,,,
"Aug 19, 2023 12:00 PM",436,215,221,73,41,32,58,33,25,,,,580,267,313,,,,59,22,37,,,
"Aug 19, 2023 1:00 PM",374,215,159,90,47,43,68,38,30,,,,394,147,247,,,,54,29,25,,,
"Aug 19, 2023 2:00 PM",384,219,165,90,42,48,64,28,36,,,,399,152,247,,,,72,32,40,,,
"Aug 19, 2023 3:00 PM",377,189,188,91,40,51,53,29,24,,,,170,78,92,,,,71,34,37,,,
"Aug 19, 2023 4:00 PM",378,197,181,66,27,39,56,30,26,,,,166,86,80,,,,61,39,22,,,
"Aug 19, 2023 5:00 PM",306,149,157,46,15,31,47,23,24,,,,212,113,99,,,,53,24,29,,,
"Aug 19, 2023 6:00 PM",206,115,91,30,23,7,39,24,15,,,,208,126,82,,,,36,22,14,,,
"Aug 19, 2023 7:00 PM",202,114,88,38,19,19,40,25,15,,,,105,57,48,,,,41,18,23,,,
"Aug 19, 2023 8:00 PM",221,108,113,21,7,14,26,11,15,,,,235,119,116,,,,35,16,19,,,
"Aug 19, 2023 9:00 PM",137,71,66,29,11,18,24,7,17,,,,237,80,157,,,,47,19,28,,,
"Aug 19, 2023 10:00 PM",41,17,24,12,5,7,8,5,3,,,,294,77,217,,,,27,10,17,,,
"Aug 19, 2023 11:00 PM",13,8,5,2,1,1,7,5,2,,,,24,16,8,,,,11,9,2,,,
"Aug 20, 2023 12:00 AM",4,2,2,3,0,3,5,1,4,,,,41,21,20,,,,7,3,4,,,
"Aug 20, 2023 1:00 AM",3,3,0,2,0,2,1,1,0,,,,4,1,3,,,,21,14,7,,,
"Aug 20, 2023 2:00 AM",1,0,1,0,0,0,1,0,1,,,,13,4,9,,,,10,8,2,,,
"Aug 20, 2023 3:00 AM",0,0,0,1,0,1,0,0,0,,,,31,17,14,,,,7,3,4,,,
"Aug 20, 2023 4:00 AM",1,1,0,1,1,0,0,0,0,,,,1,1,0,,,,4,3,1,,,
"Aug 20, 2023 5:00 AM",5,2,3,0,0,0,3,1,2,,,,3,0,3,,,,23,11,12,,,
"Aug 20, 2023 6:00 AM",14,8,6,3,1,2,6,2,4,,,,7,7,0,,,,2,1,1,,,
"Aug 20, 2023 7:00 AM",51,25,26,15,8,7,12,7,5,,,,18,13,5,,,,14,4,10,,,
"Aug 20, 2023 8:00 AM",126,68,58,48,28,20,43,23,20,,,,67,40,27,,,,26,12,14,,,
"Aug 20, 2023 9:00 AM",217,118,99,77,45,32,50,20,30,,,,158,89,69,,,,43,21,22,,,
"Aug 20, 2023 10:00 AM",359,209,150,69,33,36,65,34,31,,,,204,105,99,,,,51,27,24,,,
"Aug 20, 2023 11:00 AM",493,297,196,100,60,40,68,42,26,,,,249,128,121,,,,34,17,17,,,
"Aug 20, 2023 12:00 PM",561,328,233,108,67,41,108,58,50,,,,158,75,83,,,,53,24,29,,,
"Aug 20, 2023 1:00 PM",629,365,264,113,61,52,87,42,45,,,,138,79,59,,,,56,29,27,,,
"Aug 20, 2023 2:00 PM",772,441,331,141,95,46,94,60,34,,,,163,106,57,,,,67,29,38,,,
"Aug 20, 2023 3:00 PM",828,482,346,152,82,70,104,61,43,,,,192,91,101,,,,54,23,31,,,
"Aug 20, 2023 4:00 PM",844,468,376,145,83,62,117,55,62,,,,169,81,88,,,,57,29,28,,,
"Aug 20, 2023 5:00 PM",718,375,343,117,61,56,103,55,48,,,,115,54,61,,,,59,26,33,,,
"Aug 20, 2023 6:00 PM",522,276,246,67,24,43,61,32,29,,,,110,52,58,,,,50,25,25,,,
"Aug 20, 2023 7:00 PM",323,151,172,55,27,28,56,21,35,,,,131,60,71,,,,46,25,21,,,
"Aug 20, 2023 8:00 PM",303,172,131,39,17,22,41,19,22,,,,69,33,36,,,,33,19,14,,,
"Aug 20, 2023 9:00 PM",110,56,54,25,10,15,37,15,22,,,,297,83,214,,,,34,20,14,,,
"Aug 20, 2023 10:00 PM",23,10,13,7,3,4,19,12,7,,,,804,221,583,,,,10,4,6,,,
"Aug 20, 2023 11:00 PM",7,4,3,7,1,6,4,0,4,,,,267,104,163,,,,23,15,8,,,
"Aug 21, 2023 12:00 AM",1,1,0,2,1,1,3,0,3,,,,28,11,17,,,,9,8,1,,,
"Aug 21, 2023 1:00 AM",6,2,4,2,1,1,0,0,0,,,,59,28,31,,,,1,0,1,,,
"Aug 21, 2023 2:00 AM",1,1,0,0,0,0,2,2,0,,,,0,0,0,,,,1,1,0,,,
"Aug 21, 2023 3:00 AM",1,1,0,1,1,0,2,2,0,,,,0,0,0,,,,2,0,2,,,
"Aug 21, 2023 4:00 AM",0,0,0,0,0,0,0,0,0,,,,1,1,0,,,,1,1,0,,,
"Aug 21, 2023 5:00 AM",8,3,5,0,0,0,0,0,0,,,,12,4,8,,,,1,0,1,,,
"Aug 21, 2023 6:00 AM",51,29,22,18,10,8,10,9,1,,,,27,18,9,,,,7,7,0,,,
"Aug 21, 2023 7:00 AM",71,37,34,25,6,19,17,8,9,,,,80,41,39,,,,34,19,15,,,
"Aug 21, 2023 8:00 AM",137,73,64,43,14,29,44,23,21,,,,99,44,55,,,,44,25,19,,,
